goos: linux
goarch: amd64
pkg: github.com/fredbi/core/json/benchmarks/lexers
cpu: AMD Ryzen 7 5800X 8-Core Processor             
BenchmarkLexers/ints/default-lexer/bytes-16         	    2101	    492656 ns/op	 532.12 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/mixed/default-lexer/tokens-16                         	    1618	    738762 ns/op	 354.88 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/mixed/default-lexer/tokens-16                         	    1580	    740327 ns/op	 354.13 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/mixed/default-lexer/reset-16                          	    1130	    932769 ns/op	 281.07 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/reset-16                          	    1304	    939562 ns/op	 279.04 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/reset-16                          	    1046	   1002994 ns/op	 261.39 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/reset-16                          	    1185	    942140 ns/op	 278.27 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/reset-16                          	    1125	    934198 ns/op	 280.64 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/reset-16                          	    1304	    922948 ns/op	 284.06 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/reset-16                          	    1208	    942747 ns/op	 278.09 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/reset-16                          	    1112	    946666 ns/op	 276.94 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/reset-16                          	    1116	    920816 ns/op	 284.72 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/reset-16                          	    1306	    939692 ns/op	 279.00 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/verbatim-reset-16                 	     328	   3486342 ns/op	  75.20 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/verbatim-reset-16                 	     337	   3585564 ns/op	  73.12 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/verbatim-reset-16                 	     327	   3571308 ns/op	  73.41 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/verbatim-reset-16                 	     340	   3516929 ns/op	  74.55 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/verbatim-reset-16                 	     325	   3528816 ns/op	  74.29 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/verbatim-reset-16                 	     325	   3600267 ns/op	  72.82 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/verbatim-reset-16                 	     324	   3582754 ns/op	  73.18 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/verbatim-reset-16                 	     330	   3584517 ns/op	  73.14 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/verbatim-reset-16                 	     324	   3623742 ns/op	  72.35 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/default-lexer/verbatim-reset-16                 	     339	   3564270 ns/op	  73.56 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/mixed/jsontext/bytes-16                               	    1396	    729476 ns/op	 359.40 MB/s	     672 B/op	      14 allocs/op
BenchmarkLexers/mixed/jsontext/bytes-16                               	    1701	    727398 ns/op	 360.42 MB/s	     672 B/op	      14 allocs/op
BenchmarkLexers/mixed/jsontext/bytes-16                               	    1411	    722200 ns/op	 363.02 MB/s	     672 B/op	      14 allocs/op
BenchmarkLexers/mixed/jsontext/bytes-16                               	    1656	    713234 ns/op	 367.58 MB/s	     672 B/op	      14 allocs/op
BenchmarkLexers/mixed/jsontext/bytes-16                               	    1690	    722134 ns/op	 363.05 MB/s	     672 B/op	      14 allocs/op
BenchmarkLexers/mixed/jsontext/bytes-16                               	    1629	    728123 ns/op	 360.07 MB/s	     672 B/op	      14 allocs/op
BenchmarkLexers/mixed/jsontext/bytes-16                               	    1401	    736335 ns/op	 356.05 MB/s	     672 B/op	      14 allocs/op
BenchmarkLexers/mixed/jsontext/bytes-16                               	    1668	    725504 ns/op	 361.37 MB/s	     672 B/op	      14 allocs/op
BenchmarkLexers/mixed/jsontext/bytes-16                               	    1394	    727747 ns/op	 360.25 MB/s	     672 B/op	      14 allocs/op
BenchmarkLexers/mixed/jsontext/bytes-16                               	    1648	    719898 ns/op	 364.18 MB/s	     672 B/op	      14 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/bytes-16                	    2092	    573975 ns/op	 471.11 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/bytes-16                	    2113	    570879 ns/op	 473.66 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/bytes-16                	    2076	    578084 ns/op	 467.76 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/bytes-16                	    2092	    573306 ns/op	 471.66 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/bytes-16                	    2030	    577509 ns/op	 468.22 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/bytes-16                	    2107	    585138 ns/op	 462.12 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/bytes-16                	    2054	    568434 ns/op	 475.70 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/bytes-16                	    2017	    597214 ns/op	 452.77 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/bytes-16                	    2142	    578055 ns/op	 467.78 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/bytes-16                	    2080	    577684 ns/op	 468.08 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/tokens-16               	    2556	    477430 ns/op	 566.37 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/tokens-16               	    2524	    467417 ns/op	 578.51 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/tokens-16               	    2606	    469641 ns/op	 575.77 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/tokens-16               	    2586	    469245 ns/op	 576.25 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/tokens-16               	    2545	    475075 ns/op	 569.18 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/tokens-16               	    2554	    485617 ns/op	 556.82 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/tokens-16               	    2583	    471810 ns/op	 573.12 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/tokens-16               	    2554	    473427 ns/op	 571.16 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/tokens-16               	    2512	    471302 ns/op	 573.74 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/tokens-16               	    2518	    476315 ns/op	 567.70 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/reset-16                	    2109	    579567 ns/op	 466.56 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/reset-16                	    2038	    582043 ns/op	 464.58 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/reset-16                	    2118	    573072 ns/op	 471.85 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/reset-16                	    2060	    589483 ns/op	 458.71 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/reset-16                	    1940	    573970 ns/op	 471.11 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/reset-16                	    2086	    580100 ns/op	 466.13 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/reset-16                	    1872	    576462 ns/op	 469.07 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/reset-16                	    1789	    575406 ns/op	 469.93 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/reset-16                	    2049	    576168 ns/op	 469.31 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/reset-16                	    2136	    576645 ns/op	 468.92 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/verbatim-reset-16       	     609	   1857050 ns/op	 145.61 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/verbatim-reset-16       	     604	   1893123 ns/op	 142.83 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/verbatim-reset-16       	     612	   1843267 ns/op	 146.70 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/verbatim-reset-16       	     602	   1882639 ns/op	 143.63 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/verbatim-reset-16       	     614	   1867687 ns/op	 144.78 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/verbatim-reset-16       	     609	   1865173 ns/op	 144.97 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/verbatim-reset-16       	     597	   1848573 ns/op	 146.28 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/verbatim-reset-16       	     604	   1826817 ns/op	 148.02 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/verbatim-reset-16       	     612	   1810384 ns/op	 149.36 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/default-lexer/verbatim-reset-16       	     607	   1843759 ns/op	 146.66 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/canada_geometry/jsontext/bytes-16                     	    2665	    459321 ns/op	 588.70 MB/s	    1152 B/op	      26 allocs/op
BenchmarkLexers/canada_geometry/jsontext/bytes-16                     	    2562	    462235 ns/op	 584.99 MB/s	    1152 B/op	      26 allocs/op
BenchmarkLexers/canada_geometry/jsontext/bytes-16                     	    2536	    459607 ns/op	 588.34 MB/s	    1152 B/op	      26 allocs/op
BenchmarkLexers/canada_geometry/jsontext/bytes-16                     	    2533	    480589 ns/op	 562.65 MB/s	    1152 B/op	      26 allocs/op
BenchmarkLexers/canada_geometry/jsontext/bytes-16                     	    2343	    474276 ns/op	 570.14 MB/s	    1152 B/op	      26 allocs/op
BenchmarkLexers/canada_geometry/jsontext/bytes-16                     	    2619	    462900 ns/op	 584.15 MB/s	    1152 B/op	      26 allocs/op
BenchmarkLexers/canada_geometry/jsontext/bytes-16                     	    2577	    461380 ns/op	 586.07 MB/s	    1152 B/op	      26 allocs/op
BenchmarkLexers/canada_geometry/jsontext/bytes-16                     	    2614	    460723 ns/op	 586.91 MB/s	    1152 B/op	      26 allocs/op
BenchmarkLexers/canada_geometry/jsontext/bytes-16                     	    2613	    462952 ns/op	 584.08 MB/s	    1152 B/op	      26 allocs/op
BenchmarkLexers/canada_geometry/jsontext/bytes-16                     	    2445	    468227 ns/op	 577.50 MB/s	    1152 B/op	      26 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/bytes-16                   	     435	   2796110 ns/op	 617.72 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/bytes-16                   	     442	   2721732 ns/op	 634.60 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/bytes-16                   	     424	   2729179 ns/op	 632.87 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/bytes-16                   	     433	   2708487 ns/op	 637.70 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/bytes-16                   	     421	   2757804 ns/op	 626.30 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/bytes-16                   	     440	   2682567 ns/op	 643.86 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/bytes-16                   	     447	   2740399 ns/op	 630.27 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/bytes-16                   	     420	   2733032 ns/op	 631.97 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/bytes-16                   	     427	   2711625 ns/op	 636.96 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/bytes-16                   	     421	   2707357 ns/op	 637.97 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/tokens-16                  	     609	   1876509 ns/op	 920.43 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/tokens-16                  	     628	   1885493 ns/op	 916.05 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/tokens-16                  	     607	   1847352 ns/op	 934.96 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/tokens-16                  	     654	   1841413 ns/op	 937.98 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/tokens-16                  	     579	   1832366 ns/op	 942.61 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/tokens-16                  	     603	   1847024 ns/op	 935.13 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/tokens-16                  	     613	   1864852 ns/op	 926.19 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/tokens-16                  	     662	   1883566 ns/op	 916.99 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/tokens-16                  	     651	   1848198 ns/op	 934.53 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/tokens-16                  	     642	   1845667 ns/op	 935.82 MB/s	     424 B/op	       4 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/reset-16                   	     420	   2796859 ns/op	 617.55 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/reset-16                   	     403	   2878465 ns/op	 600.04 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/reset-16                   	     423	   2769916 ns/op	 623.56 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/reset-16                   	     427	   2746800 ns/op	 628.81 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/reset-16                   	     421	   2735009 ns/op	 631.52 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/reset-16                   	     429	   2699535 ns/op	 639.82 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/reset-16                   	     420	   2748320 ns/op	 628.46 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/reset-16                   	     445	   2711066 ns/op	 637.09 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/reset-16                   	     423	   2693696 ns/op	 641.20 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/reset-16                   	     420	   2733477 ns/op	 631.87 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/verbatim-reset-16          	     156	   9265186 ns/op	 186.42 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/verbatim-reset-16          	     154	   9179733 ns/op	 188.15 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/verbatim-reset-16          	     157	   9044824 ns/op	 190.96 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/verbatim-reset-16          	     151	   9536025 ns/op	 181.12 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/verbatim-reset-16          	     151	   9458724 ns/op	 182.60 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/verbatim-reset-16          	     156	   9446180 ns/op	 182.85 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/verbatim-reset-16          	     154	   9235687 ns/op	 187.01 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/verbatim-reset-16          	     150	   9214214 ns/op	 187.45 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/verbatim-reset-16          	     156	   7585873 ns/op	 227.69 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/default-lexer/verbatim-reset-16          	     152	   9389657 ns/op	 183.95 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/citm_catalog/jsontext/bytes-16                        	     728	   1527726 ns/op	1130.57 MB/s	   30656 B/op	     262 allocs/op
BenchmarkLexers/citm_catalog/jsontext/bytes-16                        	     717	   1569375 ns/op	1100.57 MB/s	   30656 B/op	     262 allocs/op
BenchmarkLexers/citm_catalog/jsontext/bytes-16                        	     726	   1549122 ns/op	1114.96 MB/s	   30656 B/op	     262 allocs/op
BenchmarkLexers/citm_catalog/jsontext/bytes-16                        	     702	   1531511 ns/op	1127.78 MB/s	   30656 B/op	     262 allocs/op
BenchmarkLexers/citm_catalog/jsontext/bytes-16                        	     754	   1536946 ns/op	1123.79 MB/s	   30656 B/op	     262 allocs/op
BenchmarkLexers/citm_catalog/jsontext/bytes-16                        	     724	   1533933 ns/op	1126.00 MB/s	   30656 B/op	     262 allocs/op
BenchmarkLexers/citm_catalog/jsontext/bytes-16                        	     722	   1555815 ns/op	1110.16 MB/s	   30656 B/op	     262 allocs/op
BenchmarkLexers/citm_catalog/jsontext/bytes-16                        	     729	   1565347 ns/op	1103.40 MB/s	   30656 B/op	     262 allocs/op
BenchmarkLexers/citm_catalog/jsontext/bytes-16                        	     724	   1592977 ns/op	1084.26 MB/s	   30656 B/op	     262 allocs/op
BenchmarkLexers/citm_catalog/jsontext/bytes-16                        	     754	   1534594 ns/op	1125.51 MB/s	   30656 B/op	     262 allocs/op
BenchmarkLexers/golang_source/default-lexer/bytes-16                  	     278	   4387035 ns/op	 442.32 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/bytes-16                  	     270	   4338303 ns/op	 447.29 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/bytes-16                  	     277	   4293114 ns/op	 452.00 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/bytes-16                  	     278	   4429825 ns/op	 438.05 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/bytes-16                  	     261	   4371917 ns/op	 443.85 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/bytes-16                  	     272	   4401508 ns/op	 440.87 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/bytes-16                  	     274	   4465582 ns/op	 434.54 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/bytes-16                  	     273	   4483006 ns/op	 432.85 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/bytes-16                  	     276	   4381901 ns/op	 442.84 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/bytes-16                  	     268	   4380567 ns/op	 442.97 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/tokens-16                 	     326	   3502398 ns/op	 554.04 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/tokens-16                 	     318	   3499852 ns/op	 554.44 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/tokens-16                 	     348	   3625587 ns/op	 535.22 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/tokens-16                 	     351	   3526010 ns/op	 550.33 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/tokens-16                 	     333	   3617776 ns/op	 536.37 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/tokens-16                 	     334	   3541379 ns/op	 547.94 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/tokens-16                 	     334	   3545412 ns/op	 547.32 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/tokens-16                 	     322	   3473900 ns/op	 558.59 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/tokens-16                 	     338	   3506248 ns/op	 553.43 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/tokens-16                 	     333	   3501553 ns/op	 554.17 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/golang_source/default-lexer/reset-16                  	     276	   4399407 ns/op	 441.08 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/reset-16                  	     267	   4439996 ns/op	 437.04 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/reset-16                  	     276	   4307960 ns/op	 450.44 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/reset-16                  	     271	   4310676 ns/op	 450.15 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/reset-16                  	     268	   4416183 ns/op	 439.40 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/reset-16                  	     270	   4371253 ns/op	 443.92 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/reset-16                  	     266	   4431389 ns/op	 437.89 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/reset-16                  	     276	   4446974 ns/op	 436.36 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/reset-16                  	     273	   4439733 ns/op	 437.07 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/reset-16                  	     265	   4335580 ns/op	 447.57 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/verbatim-reset-16         	      73	  16501417 ns/op	 117.59 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/verbatim-reset-16         	      74	  16295436 ns/op	 119.08 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/verbatim-reset-16         	      73	  16181501 ns/op	 119.92 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/verbatim-reset-16         	      73	  16193036 ns/op	 119.83 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/verbatim-reset-16         	      73	  16147166 ns/op	 120.17 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/verbatim-reset-16         	      72	  16385873 ns/op	 118.42 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/verbatim-reset-16         	      66	  16499188 ns/op	 117.61 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/verbatim-reset-16         	      73	  16434434 ns/op	 118.07 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/verbatim-reset-16         	      72	  16388899 ns/op	 118.40 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/default-lexer/verbatim-reset-16         	      73	  16155755 ns/op	 120.11 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/golang_source/jsontext/bytes-16                       	     314	   3743355 ns/op	 518.38 MB/s	    7008 B/op	     136 allocs/op
BenchmarkLexers/golang_source/jsontext/bytes-16                       	     309	   3882856 ns/op	 499.75 MB/s	    7008 B/op	     136 allocs/op
BenchmarkLexers/golang_source/jsontext/bytes-16                       	     312	   4028983 ns/op	 481.63 MB/s	    7008 B/op	     136 allocs/op
BenchmarkLexers/golang_source/jsontext/bytes-16                       	     315	   3737856 ns/op	 519.14 MB/s	    7008 B/op	     136 allocs/op
BenchmarkLexers/golang_source/jsontext/bytes-16                       	     303	   3742608 ns/op	 518.48 MB/s	    7008 B/op	     136 allocs/op
BenchmarkLexers/golang_source/jsontext/bytes-16                       	     319	   3853583 ns/op	 503.55 MB/s	    7008 B/op	     136 allocs/op
BenchmarkLexers/golang_source/jsontext/bytes-16                       	     312	   3765229 ns/op	 515.37 MB/s	    7008 B/op	     136 allocs/op
BenchmarkLexers/golang_source/jsontext/bytes-16                       	     301	   3777776 ns/op	 513.65 MB/s	    7008 B/op	     136 allocs/op
BenchmarkLexers/golang_source/jsontext/bytes-16                       	     309	   3805865 ns/op	 509.86 MB/s	    7008 B/op	     136 allocs/op
BenchmarkLexers/golang_source/jsontext/bytes-16                       	     308	   3803604 ns/op	 510.17 MB/s	    7008 B/op	     136 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1238	    969536 ns/op	 651.36 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1237	   1029814 ns/op	 613.23 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1110	    972410 ns/op	 649.43 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1263	    987563 ns/op	 639.47 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1141	    999309 ns/op	 631.95 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	     997	   1046984 ns/op	 603.17 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1230	    966166 ns/op	 653.63 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1254	    969621 ns/op	 651.30 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1251	    983820 ns/op	 641.90 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1260	    984372 ns/op	 641.54 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1402	    725700 ns/op	 870.21 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1416	    719664 ns/op	 877.51 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1648	    733161 ns/op	 861.36 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1656	    727603 ns/op	 867.94 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1646	    736500 ns/op	 857.45 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1573	    716247 ns/op	 881.70 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1668	    716363 ns/op	 881.56 MB/s	    1768 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1401	    720858 ns/op	 876.06 MB/s	    1768 B/op	       8 allocs/op
